city_id,zone,ts,user_type,jobs_like,source_sheet
1,8914e1334e73b84,2023-03-24T05:00:00Z,rides,1.0,jobs_like
1,8914e1334e73b84,2023-03-24T05:00:00Z,rides,1.0,rides_trips
1,89154552ea4334d,2023-03-29T20:00:00Z,rides,1.0,jobs_like
1,89154552ea4334d,2023-03-29T20:00:00Z,rides,1.0,rides_trips
1,8915478373ae05c,2023-01-05T12:00:00Z,food,1.0,eats_orders
1,8915478373ae05c,2023-01-05T12:00:00Z,food,1.0,jobs_like
1,89156137d220423,2023-03-12T11:00:00Z,food,1.0,eats_orders
1,89156137d220423,2023-03-12T11:00:00Z,food,1.0,jobs_like
1,89156bcc44ca87d,2023-03-12T03:00:00Z,food,1.0,eats_orders
1,89156bcc44ca87d,2023-03-12T03:00:00Z,food,1.0,jobs_like
1,8915d2865f01f28,2023-02-09T15:00:00Z,rides,1.0,jobs_like
1,8915d2865f01f28,2023-02-09T15:00:00Z,rides,1.0,rides_trips
1,8915eca17f4e9eb,2023-01-20T03:00:00Z,food,1.0,eats_orders
1,8915eca17f4e9eb,2023-01-20T03:00:00Z,food,1.0,jobs_like
1,891679916ee26b3,2023-01-29T16:00:00Z,rides,1.0,jobs_like
1,891679916ee26b3,2023-01-29T16:00:00Z,rides,1.0,rides_trips
1,8916e5ebfd01e49,2023-04-18T23:00:00Z,rides,1.0,jobs_like
1,8916e5ebfd01e49,2023-04-18T23:00:00Z,rides,1.0,rides_trips
1,8916feca942bed6,2023-04-28T15:00:00Z,food,1.0,eats_orders
1,8916feca942bed6,2023-04-28T15:00:00Z,food,1.0,jobs_like
1,89171ca70ac3b48,2023-03-05T03:00:00Z,rides,1.0,jobs_like
1,89171ca70ac3b48,2023-03-05T03:00:00Z,rides,1.0,rides_trips
1,8917b354d7ca397,2023-03-26T12:00:00Z,rides,1.0,jobs_like
1,8917b354d7ca397,2023-03-26T12:00:00Z,rides,1.0,rides_trips
1,89180ca1597cf8c,2023-04-14T11:00:00Z,food,1.0,eats_orders
1,89180ca1597cf8c,2023-04-14T11:00:00Z,food,1.0,jobs_like
1,89189ad96e76fd0,2023-02-28T19:00:00Z,food,1.0,eats_orders
1,89189ad96e76fd0,2023-02-28T19:00:00Z,food,1.0,jobs_like
1,8919099b5b97b3b,2023-03-06T15:00:00Z,rides,1.0,jobs_like
1,8919099b5b97b3b,2023-03-06T15:00:00Z,rides,1.0,rides_trips
1,8919116b00b34cf,2023-03-26T22:00:00Z,food,1.0,eats_orders
1,8919116b00b34cf,2023-03-26T22:00:00Z,food,1.0,jobs_like
1,8919aca3f5f4ef3,2023-03-10T12:00:00Z,rides,1.0,jobs_like
1,8919aca3f5f4ef3,2023-03-10T12:00:00Z,rides,1.0,rides_trips
1,8919eb8c2a35840,2023-01-21T08:00:00Z,food,1.0,eats_orders
1,8919eb8c2a35840,2023-01-21T08:00:00Z,food,1.0,jobs_like
1,8919eb8c2a35840,2023-04-08T07:00:00Z,rides,1.0,jobs_like
1,8919eb8c2a35840,2023-04-08T07:00:00Z,rides,1.0,rides_trips
1,891b04625f0d597,2023-01-21T22:00:00Z,rides,1.0,jobs_like
1,891b04625f0d597,2023-01-21T22:00:00Z,rides,1.0,rides_trips
1,891b169737d6142,2023-01-22T13:00:00Z,rides,1.0,jobs_like
1,891b169737d6142,2023-01-22T13:00:00Z,rides,1.0,rides_trips
1,891b646cdfadb82,2023-03-22T08:00:00Z,rides,1.0,jobs_like
1,891b646cdfadb82,2023-03-22T08:00:00Z,rides,1.0,rides_trips
1,891baa7b6366243,2023-01-18T07:00:00Z,rides,1.0,jobs_like
1,891baa7b6366243,2023-01-18T07:00:00Z,rides,1.0,rides_trips
1,891bc45017307dc,2023-04-30T19:00:00Z,rides,1.0,jobs_like
1,891bc45017307dc,2023-04-30T19:00:00Z,rides,1.0,rides_trips
1,891be298738afbc,2023-04-09T11:00:00Z,food,1.0,eats_orders
1,891be298738afbc,2023-04-09T11:00:00Z,food,1.0,jobs_like
1,891c3a45dd79a19,2023-04-23T05:00:00Z,rides,1.0,jobs_like
1,891c3a45dd79a19,2023-04-23T05:00:00Z,rides,1.0,rides_trips
1,891c862e3d8cab8,2023-03-31T07:00:00Z,food,1.0,eats_orders
1,891c862e3d8cab8,2023-03-31T07:00:00Z,food,1.0,jobs_like
1,891cb46e113bfa4,2023-02-25T03:00:00Z,food,1.0,eats_orders
1,891cb46e113bfa4,2023-02-25T03:00:00Z,food,1.0,jobs_like
1,891cc2e6d3dab3b,2023-04-19T04:00:00Z,rides,1.0,jobs_like
1,891cc2e6d3dab3b,2023-04-19T04:00:00Z,rides,1.0,rides_trips
1,891cc45e4d3f930,2023-02-08T02:00:00Z,food,1.0,eats_orders
1,891cc45e4d3f930,2023-02-08T02:00:00Z,food,1.0,jobs_like
1,891cc6648135baf,2023-04-17T15:00:00Z,food,1.0,eats_orders
1,891cc6648135baf,2023-04-17T15:00:00Z,food,1.0,jobs_like
1,891cd4bd8e3a346,2023-03-06T20:00:00Z,rides,1.0,jobs_like
1,891cd4bd8e3a346,2023-03-06T20:00:00Z,rides,1.0,rides_trips
1,891cdbb93d383b5,2023-03-07T01:00:00Z,rides,1.0,jobs_like
1,891cdbb93d383b5,2023-03-07T01:00:00Z,rides,1.0,rides_trips
1,891cfccc6b2854a,2023-03-12T21:00:00Z,rides,1.0,jobs_like
1,891cfccc6b2854a,2023-03-12T21:00:00Z,rides,1.0,rides_trips
1,891d132706d5cd2,2023-03-17T04:00:00Z,rides,1.0,jobs_like
1,891d132706d5cd2,2023-03-17T04:00:00Z,rides,1.0,rides_trips
1,891d24865ac63d4,2023-04-01T09:00:00Z,rides,1.0,jobs_like
1,891d24865ac63d4,2023-04-01T09:00:00Z,rides,1.0,rides_trips
1,891d2fc9f3e56b9,2023-01-28T09:00:00Z,rides,1.0,jobs_like
1,891d2fc9f3e56b9,2023-01-28T09:00:00Z,rides,1.0,rides_trips
1,891d56f64559171,2023-01-29T19:00:00Z,rides,1.0,jobs_like
1,891d56f64559171,2023-01-29T19:00:00Z,rides,1.0,rides_trips
1,891db18325c24e8,2023-02-08T07:00:00Z,rides,1.0,jobs_like
1,891db18325c24e8,2023-02-08T07:00:00Z,rides,1.0,rides_trips
1,891dd5182a787ed,2023-02-21T06:00:00Z,rides,1.0,jobs_like
1,891dd5182a787ed,2023-02-21T06:00:00Z,rides,1.0,rides_trips
1,891e02ec8e411d9,2023-01-11T14:00:00Z,food,1.0,eats_orders
1,891e02ec8e411d9,2023-01-11T14:00:00Z,food,1.0,jobs_like
1,891ef41ad055df6,2023-03-05T13:00:00Z,food,1.0,eats_orders
1,891ef41ad055df6,2023-03-05T13:00:00Z,food,1.0,jobs_like
1,891f596603c59c5,2023-01-22T20:00:00Z,food,1.0,eats_orders
1,891f596603c59c5,2023-01-22T20:00:00Z,food,1.0,jobs_like
1,892000aab959745,2023-02-04T21:00:00Z,rides,1.0,jobs_like
1,892000aab959745,2023-02-04T21:00:00Z,rides,1.0,rides_trips
1,89203b0e443eca6,2023-03-24T05:00:00Z,food,1.0,eats_orders
1,89203b0e443eca6,2023-03-24T05:00:00Z,food,1.0,jobs_like
1,8920b8e7f95b083,2023-01-11T05:00:00Z,rides,1.0,jobs_like
1,8920b8e7f95b083,2023-01-11T05:00:00Z,rides,1.0,rides_trips
1,8920c76127d331e,2023-01-30T07:00:00Z,rides,1.0,jobs_like
1,8920c76127d331e,2023-01-30T07:00:00Z,rides,1.0,rides_trips
1,89211224f353cc2,2023-02-09T10:00:00Z,rides,1.0,jobs_like
1,89211224f353cc2,2023-02-09T10:00:00Z,rides,1.0,rides_trips
1,89214e61e649676,2023-04-19T14:00:00Z,food,1.0,eats_orders
1,89214e61e649676,2023-04-19T14:00:00Z,food,1.0,jobs_like
1,89218e77c33f1bf,2023-04-17T02:00:00Z,food,1.0,eats_orders
1,89218e77c33f1bf,2023-04-17T02:00:00Z,food,1.0,jobs_like
1,8921930dd2fbbc0,2023-01-19T21:00:00Z,rides,1.0,jobs_like
1,8921930dd2fbbc0,2023-01-19T21:00:00Z,rides,1.0,rides_trips
1,8921df62e8845d5,2023-03-06T22:00:00Z,rides,1.0,jobs_like
1,8921df62e8845d5,2023-03-06T22:00:00Z,rides,1.0,rides_trips
1,892207267ec4cb7,2023-02-16T07:00:00Z,rides,1.0,jobs_like
1,892207267ec4cb7,2023-02-16T07:00:00Z,rides,1.0,rides_trips
1,892233de6598b95,2023-03-07T03:00:00Z,food,1.0,eats_orders
1,892233de6598b95,2023-03-07T03:00:00Z,food,1.0,jobs_like
1,89225ea4f4a86fd,2023-02-21T07:00:00Z,rides,1.0,jobs_like
1,89225ea4f4a86fd,2023-02-21T07:00:00Z,rides,1.0,rides_trips
1,89228340cd61c57,2023-03-21T05:00:00Z,rides,1.0,jobs_like
1,89228340cd61c57,2023-03-21T05:00:00Z,rides,1.0,rides_trips
1,8922ad82041caa9,2023-01-26T12:00:00Z,food,1.0,eats_orders
1,8922ad82041caa9,2023-01-26T12:00:00Z,food,1.0,jobs_like
1,8922e2b5ac60a1b,2023-04-27T12:00:00Z,rides,1.0,jobs_like
1,8922e2b5ac60a1b,2023-04-27T12:00:00Z,rides,1.0,rides_trips
1,892357176cfd47f,2023-01-14T14:00:00Z,food,1.0,eats_orders
1,892357176cfd47f,2023-01-14T14:00:00Z,food,1.0,jobs_like
1,89238089fae4915,2023-03-01T22:00:00Z,food,1.0,eats_orders
1,89238089fae4915,2023-03-01T22:00:00Z,food,1.0,jobs_like
1,8923a13a9eda139,2023-03-17T06:00:00Z,rides,1.0,jobs_like
1,8923a13a9eda139,2023-03-17T06:00:00Z,rides,1.0,rides_trips
1,8924064875d1c91,2023-04-22T03:00:00Z,food,1.0,eats_orders
1,8924064875d1c91,2023-04-22T03:00:00Z,food,1.0,jobs_like
1,8924134d0b51ba8,2023-02-01T11:00:00Z,rides,1.0,jobs_like
1,8924134d0b51ba8,2023-02-01T11:00:00Z,rides,1.0,rides_trips
1,89246dcf03f0c88,2023-03-04T11:00:00Z,rides,1.0,jobs_like
1,89246dcf03f0c88,2023-03-04T11:00:00Z,rides,1.0,rides_trips
1,8924bebb305fc17,2023-02-21T04:00:00Z,rides,1.0,jobs_like
1,8924bebb305fc17,2023-02-21T04:00:00Z,rides,1.0,rides_trips
1,8924cdbca5718c0,2023-03-21T04:00:00Z,rides,1.0,jobs_like
1,8924cdbca5718c0,2023-03-21T04:00:00Z,rides,1.0,rides_trips
1,89257ad6c467f37,2023-04-22T21:00:00Z,food,1.0,eats_orders
1,89257ad6c467f37,2023-04-22T21:00:00Z,food,1.0,jobs_like
1,8926059a28e0d3c,2023-04-24T19:00:00Z,food,1.0,eats_orders
1,8926059a28e0d3c,2023-04-24T19:00:00Z,food,1.0,jobs_like
1,89263acbca0ef34,2023-01-07T19:00:00Z,food,1.0,eats_orders
1,89263acbca0ef34,2023-01-07T19:00:00Z,food,1.0,jobs_like
1,8926c7f25402efd,2023-04-03T10:00:00Z,food,1.0,eats_orders
1,8926c7f25402efd,2023-04-03T10:00:00Z,food,1.0,jobs_like
1,8926e4545967ace,2023-02-13T07:00:00Z,food,1.0,eats_orders
1,8926e4545967ace,2023-02-13T07:00:00Z,food,1.0,jobs_like
1,892757f65ae5a93,2023-03-01T12:00:00Z,food,1.0,eats_orders
1,892757f65ae5a93,2023-03-01T12:00:00Z,food,1.0,jobs_like
1,8927d77d7469e2b,2023-03-11T06:00:00Z,rides,1.0,jobs_like
1,8927d77d7469e2b,2023-03-11T06:00:00Z,rides,1.0,rides_trips
1,8928139e630937b,2023-02-03T21:00:00Z,rides,1.0,jobs_like
1,8928139e630937b,2023-02-03T21:00:00Z,rides,1.0,rides_trips
1,8928a6bde5737e4,2023-04-30T23:00:00Z,food,1.0,eats_orders
1,8928a6bde5737e4,2023-04-30T23:00:00Z,food,1.0,jobs_like
1,8928b65997a7657,2023-01-16T05:00:00Z,food,1.0,eats_orders
1,8928b65997a7657,2023-01-16T05:00:00Z,food,1.0,jobs_like
1,89291c9af6791a3,2023-02-04T07:00:00Z,rides,1.0,jobs_like
1,89291c9af6791a3,2023-02-04T07:00:00Z,rides,1.0,rides_trips
1,8929299edf7ff43,2023-01-16T21:00:00Z,rides,1.0,jobs_like
1,8929299edf7ff43,2023-01-16T21:00:00Z,rides,1.0,rides_trips
1,8929a59053a1c2a,2023-04-12T10:00:00Z,rides,1.0,jobs_like
1,8929a59053a1c2a,2023-04-12T10:00:00Z,rides,1.0,rides_trips
1,892a06c1a4018bd,2023-02-19T00:00:00Z,food,1.0,eats_orders
1,892a06c1a4018bd,2023-02-19T00:00:00Z,food,1.0,jobs_like
1,892a4fe05124c49,2023-04-10T13:00:00Z,rides,1.0,jobs_like
1,892a4fe05124c49,2023-04-10T13:00:00Z,rides,1.0,rides_trips
1,892a5627298491e,2023-01-30T00:00:00Z,rides,1.0,jobs_like
1,892a5627298491e,2023-01-30T00:00:00Z,rides,1.0,rides_trips
1,892ac8d9c235fea,2023-01-05T03:00:00Z,food,1.0,eats_orders
1,892ac8d9c235fea,2023-01-05T03:00:00Z,food,1.0,jobs_like
1,892b03b186242dc,2023-04-11T02:00:00Z,rides,1.0,jobs_like
1,892b03b186242dc,2023-04-11T02:00:00Z,rides,1.0,rides_trips
1,892b0a3f11108fa,2023-02-11T21:00:00Z,food,1.0,eats_orders
1,892b0a3f11108fa,2023-02-11T21:00:00Z,food,1.0,jobs_like
1,892b879d4b6d7b3,2023-04-10T03:00:00Z,food,1.0,eats_orders
1,892b879d4b6d7b3,2023-04-10T03:00:00Z,food,1.0,jobs_like
1,892bb9183673076,2023-03-27T06:00:00Z,food,1.0,eats_orders
1,892bb9183673076,2023-03-27T06:00:00Z,food,1.0,jobs_like
1,892c111de535d03,2023-04-08T12:00:00Z,food,1.0,eats_orders
